,Id,SalePrice,Lot Area,Garage Area,Garage Type,Garage Cars,Fireplaces,Fireplace Qu,Fence,Paved Drive,Street,Central Air,Overall Qual,Overall Cond,total_sqr_ft,total_full_bathrooms,total_half_bathrooms,has_basement,total_sqr_ft^2
191,2119,279000,20064,529.0,Attchd,2.0,2,Fa,No fence,Y,Pave,Y,Good,Good,2709.0,2.0,1.0,1,7338681.0
192,988,196000,9819,714.0,Attchd,2.0,2,TA,No fence,Y,Pave,Y,Average,Average,3134.0,3.0,0.0,1,9821956.0
193,382,152000,10400,479.0,Attchd,2.0,1,TA,MnPrv,Y,Pave,Y,Good,Average,2460.0,2.0,0.0,1,6051600.0
194,670,200000,11643,968.0,Detchd,4.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,3882.0,3.0,3.0,1,15069924.0
195,2760,294900,11645,754.0,Attchd,3.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,3160.0,3.0,1.0,1,9985600.0
196,543,224243,7328,788.0,Attchd,3.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2900.0,2.0,0.0,1,8410000.0
197,2835,92000,7822,528.0,Detchd,2.0,0,No fireplace,GdPrv,N,Pave,Y,Average,Fair,2170.0,2.0,0.0,1,4708900.0
198,1735,179540,9018,400.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2184.0,2.0,1.0,1,4769856.0
199,448,386250,13472,968.0,Attchd,3.0,1,Ex,No fence,Y,Pave,Y,Excellent,Average,4784.0,2.0,0.0,1,22886656.0
200,2287,106500,1533,297.0,BuiltIn,1.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Average,1522.0,2.0,0.0,1,2316484.0
201,524,310000,11003,812.0,Attchd,3.0,1,Ex,No fence,Y,Pave,Y,Excellent,Average,3024.0,3.0,1.0,1,9144576.0
202,1767,252000,10790,600.0,BuiltIn,3.0,1,TA,No fence,Y,Pave,Y,Good,Average,3451.0,2.0,1.0,1,11909401.0
203,2206,164000,7128,240.0,Detchd,1.0,2,Gd,MnPrv,Y,Pave,Y,Good,Average,2564.0,2.0,0.0,1,6574096.0
204,1740,177594,7713,400.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2184.0,2.0,1.0,1,4769856.0
205,199,123900,6240,624.0,Detchd,2.0,0,No fireplace,No fence,P,Pave,Y,Average,Good,1568.0,1.0,0.0,1,2458624.0
206,2214,239000,22420,864.0,Detchd,3.0,1,Gd,No fence,N,Pave,N,Average,Good,3994.0,3.0,1.0,1,15952036.0
207,323,169000,15300,528.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Average,2332.0,2.0,0.0,1,5438224.0
208,2421,234000,3196,420.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,2931.0,2.0,0.0,1,8590761.0
209,952,173000,9360,541.0,Attchd,2.0,2,Fa,GdWo,Y,Pave,Y,Average,Good,2244.0,2.0,1.0,1,5035536.0
210,24,149000,11241,480.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Good,2008.0,2.0,0.0,1,4032064.0
211,1139,170000,9260,483.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2324.0,2.0,0.0,1,5400976.0
212,518,225000,7993,529.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2872.0,2.0,0.0,1,8248384.0
213,1390,144900,9239,300.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1920.0,2.0,0.0,1,3686400.0
214,277,144000,10044,336.0,Attchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,2392.0,2.0,0.0,1,5721664.0
215,54,192000,3182,430.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,2525.0,2.0,0.0,1,6375625.0
216,649,145500,7626,230.0,Attchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,2062.0,2.0,0.0,1,4251844.0
217,2600,86900,7008,280.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Good,1168.0,1.0,0.0,1,1364224.0
218,617,149500,12160,505.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Fair,3010.0,2.0,0.0,1,9060100.0
219,2209,119750,6305,240.0,Basment,1.0,1,Gd,MnPrv,Y,Pave,Y,Average,Good,1874.0,1.0,0.0,1,3511876.0
220,2814,173900,8846,564.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2250.0,2.0,1.0,1,5062500.0
221,2542,136500,10659,368.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2100.0,2.0,0.0,1,4410000.0
222,2323,270000,13108,618.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,4749.0,2.0,1.0,1,22553001.0
223,1393,235000,13500,564.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Good,2854.0,2.0,0.0,1,8145316.0
224,490,156000,7750,400.0,BuiltIn,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,1814.0,2.0,1.0,1,3290596.0
225,542,153000,12450,576.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2228.0,3.0,0.0,1,4963984.0
226,973,165000,4500,402.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2448.0,3.0,0.0,1,5992704.0
227,1012,325000,11198,656.0,BuiltIn,3.0,1,Gd,No fence,Y,Pave,Y,Excellent,Average,3626.0,2.0,1.0,1,13147876.0
228,2218,140000,6221,528.0,Detchd,2.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Average,2083.0,2.0,0.0,1,4338889.0
229,2033,202500,13200,658.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Good,3035.0,3.0,0.0,1,9211225.0
230,1071,367294,8769,1052.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Excellent,Average,3404.0,2.0,1.0,1,11587216.0
231,1583,175000,10200,600.0,Attchd,2.0,1,Fa,No fence,Y,Pave,Y,Average,Average,2970.0,3.0,0.0,1,8820900.0
232,2858,140000,9550,642.0,Detchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2473.0,2.0,0.0,1,6115729.0
233,2265,174000,10331,528.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Good,2505.0,2.0,1.0,1,6275025.0
234,1088,190000,9587,400.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2022.0,3.0,0.0,1,4088484.0
235,698,129000,9900,0.0,No Garage,0.0,0,No fireplace,No fence,N,Pave,Y,Average,Good,1968.0,2.0,0.0,1,3873024.0
236,1896,200000,22002,510.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Good,3244.0,2.0,1.0,1,10523536.0
237,628,193500,13000,509.0,Attchd,1.0,1,Gd,No fence,Y,Pave,Y,Average,Good,3038.0,2.0,1.0,1,9229444.0
238,1212,145000,8250,504.0,Attchd,2.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,2184.0,2.0,0.0,1,4769856.0
239,2864,218000,8170,451.0,Detchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Good,2693.0,2.0,0.0,1,7252249.0
240,2740,135000,12048,569.0,Attchd,2.0,1,Ex,No fence,Y,Pave,Y,Average,Good,1488.0,1.0,0.0,0,2214144.0
241,2560,146500,10858,240.0,Attchd,1.0,1,Gd,MnPrv,Y,Pave,Y,Average,Good,3068.0,2.0,0.0,1,9412624.0
242,1716,194700,7577,460.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Average,2724.0,2.0,0.0,1,7420176.0
243,1130,230348,7500,462.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2436.0,3.0,0.0,1,5934096.0
244,201,109500,6120,288.0,Detchd,1.0,1,Gd,No fence,Y,Pave,Y,Average,Average,2192.0,2.0,0.0,1,4804864.0
245,2886,242500,23580,576.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Good,3250.0,2.0,1.0,1,10562500.0
246,2328,239000,5306,504.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Good,2831.0,3.0,0.0,1,8014561.0
247,2583,156000,8092,286.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2100.0,2.0,0.0,1,4410000.0
248,1206,109008,8593,352.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Good,1814.0,1.0,0.0,1,3290596.0
249,2242,68104,11067,256.0,Detchd,1.0,0,No fireplace,No fence,N,Pave,Y,Poor,Fair,640.0,1.0,0.0,0,409600.0
250,1105,290000,11929,751.0,Attchd,3.0,1,TA,No fence,Y,Pave,Y,Good,Good,3743.0,2.0,1.0,1,14010049.0
251,121,159000,9900,504.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2418.0,2.0,0.0,1,5846724.0
252,1223,87000,4882,231.0,Basment,1.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Good,1254.0,1.0,0.0,1,1572516.0
253,265,272000,11423,670.0,Attchd,2.0,1,TA,MnPrv,Y,Pave,Y,Good,Average,3182.0,3.0,0.0,1,10125124.0
254,2813,198000,8772,502.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2672.0,3.0,0.0,1,7139584.0
255,1294,119164,7628,440.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Good,2457.0,2.0,0.0,1,6036849.0
256,2745,93000,8335,0.0,No Garage,0.0,1,Gd,No fence,N,Pave,Y,Average,Average,1124.0,1.0,0.0,0,1263376.0
257,1094,226750,8220,431.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,2874.0,2.0,1.0,1,8259876.0
258,651,95000,10615,420.0,CarPort,2.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Average,2677.0,3.0,0.0,1,7166329.0
259,198,139900,6000,312.0,Detchd,1.0,0,No fireplace,No fence,P,Pave,Y,Average,Good,2196.0,1.0,1.0,1,4822416.0
260,131,76500,5350,0.0,No Garage,0.0,0,No fireplace,GdWo,Y,Pave,Y,Fair,Poor,2034.0,1.0,0.0,1,4137156.0
261,1258,86900,5400,308.0,Detchd,1.0,0,No fireplace,No fence,N,Pave,Y,Fair,Good,1344.0,1.0,0.0,1,1806336.0
262,1599,152500,17979,257.0,Attchd,1.0,0,No fireplace,GdWo,Y,Pave,Y,Average,Good,2273.0,2.0,0.0,1,5166529.0
263,1508,99000,9520,286.0,Attchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Fair,Average,1841.0,1.0,0.0,1,3389281.0
264,615,82500,5330,0.0,No Garage,0.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Good,1128.0,1.0,0.0,1,1272384.0
265,1815,179200,8012,529.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,3150.0,3.0,0.0,1,9922500.0
266,2712,142500,9000,286.0,Attchd,1.0,0,No fireplace,GdWo,Y,Pave,Y,Average,Good,2118.0,2.0,0.0,1,4485924.0
267,2051,115400,14299,440.0,Detchd,2.0,0,No fireplace,MnPrv,N,Pave,Y,Fair,Fair,2010.0,2.0,0.0,1,4040100.0
268,1863,226000,7050,650.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,2986.0,3.0,1.0,1,8916196.0
269,2510,144152,3180,480.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,1720.0,2.0,1.0,1,2958400.0
270,1069,370000,16451,795.0,BuiltIn,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,4455.0,2.0,1.0,1,19847025.0
271,336,149900,12887,495.0,Attchd,2.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,1666.0,2.0,0.0,1,2775556.0
272,2417,172785,15578,429.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2184.0,2.0,1.0,1,4769856.0
273,1962,129000,7200,720.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1728.0,2.0,0.0,1,2985984.0
274,372,181000,17043,435.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Average,2948.0,2.0,0.0,1,8690704.0
275,2578,148000,10000,300.0,Basment,1.0,1,TA,MnPrv,Y,Pave,Y,Average,Good,2428.0,2.0,0.0,1,5895184.0
276,2824,117250,8050,0.0,No Garage,0.0,0,No fireplace,No fence,N,Pave,Y,Average,Average,1828.0,2.0,0.0,1,3341584.0
277,471,192500,3182,430.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,2928.0,2.0,0.0,1,8573184.0
278,1544,151000,1950,452.0,Attchd,2.0,1,TA,GdPrv,Y,Pave,Y,Average,Good,2272.0,3.0,1.0,1,5161984.0
279,2141,112500,7700,461.0,Detchd,2.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Average,1764.0,2.0,0.0,1,3111696.0
280,2008,144000,8731,495.0,Detchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Average,2082.0,1.0,0.0,1,4334724.0
281,1075,370967,8232,944.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Excellent,Average,3600.0,3.0,0.0,1,12960000.0
282,34,149900,2280,440.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Good,2311.0,2.0,1.0,1,5340721.0
283,847,195000,8935,493.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2491.0,2.0,1.0,1,6205081.0
284,1629,163900,9125,392.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,1866.0,2.0,1.0,1,3481956.0
285,2073,182000,11075,552.0,Attchd,2.0,1,TA,GdPrv,Y,Pave,Y,Average,Average,2712.0,2.0,0.0,1,7354944.0
286,960,410000,13438,780.0,Attchd,3.0,1,Ex,No fence,Y,Pave,Y,Excellent,Average,4226.0,3.0,0.0,1,17859076.0
287,955,152000,11070,672.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,3177.0,3.0,0.0,1,10093329.0
288,2476,184000,7800,462.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2577.0,2.0,1.0,1,6640929.0
289,1590,206300,7060,784.0,Attchd,4.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2688.0,4.0,0.0,1,7225344.0
290,2913,146500,11836,928.0,2Types,3.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,3304.0,2.0,0.0,1,10916416.0
291,149,108000,8382,263.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Average,2169.0,1.0,0.0,1,4704561.0
292,2525,170000,10192,487.0,Attchd,2.0,1,TA,GdPrv,Y,Pave,Y,Good,Good,2490.0,3.0,0.0,1,6200100.0
293,1470,145000,4426,420.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,1696.0,2.0,0.0,1,2876416.0
294,412,123000,2280,440.0,Attchd,2.0,1,Fa,No fence,Y,Pave,Y,Good,Average,2112.0,2.0,1.0,1,4460544.0
295,1399,173000,2887,431.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Average,2582.0,2.0,0.0,1,6666724.0
296,183,105900,8520,484.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1344.0,1.0,0.0,1,1806336.0
297,974,91000,1596,297.0,BuiltIn,1.0,0,No fireplace,GdWo,Y,Pave,Y,Fair,Average,1450.0,2.0,0.0,1,2102500.0
298,930,158000,15600,295.0,Attchd,1.0,1,TA,No fence,Y,Pave,N,Average,Good,2590.0,3.0,0.0,1,6708100.0
299,881,190000,9313,572.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2592.0,2.0,1.0,1,6718464.0
300,1180,217500,11064,477.0,Attchd,2.0,1,Fa,No fence,Y,Pave,Y,Good,Average,2469.0,2.0,1.0,1,6095961.0
301,1553,165500,9000,356.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,3106.0,2.0,0.0,1,9647236.0
302,928,174500,12000,234.0,Attchd,1.0,1,Gd,No fence,Y,Pave,Y,Good,Good,2268.0,1.0,1.0,1,5143824.0
303,1512,100000,7692,312.0,Basment,1.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Good,1620.0,1.0,0.0,1,2624400.0
304,3,172000,14267,312.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2658.0,1.0,1.0,1,7064964.0
305,2140,120000,9675,440.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1743.0,1.0,0.0,1,3038049.0
306,553,82000,8400,294.0,CarPort,1.0,0,No fireplace,No fence,N,Pave,Y,Fair,Fair,1562.0,1.0,0.0,1,2439844.0
307,2594,127000,7500,649.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2096.0,1.0,1.0,1,4393216.0
308,1314,129500,9600,396.0,Detchd,2.0,1,Gd,No fence,P,Pave,N,Average,Average,2793.0,1.0,1.0,1,7800849.0
309,366,187500,5814,565.0,Attchd,2.0,1,Ex,No fence,Y,Pave,Y,Good,Average,2580.0,2.0,0.0,1,6656400.0
310,1462,300000,14860,715.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3564.0,3.0,0.0,1,12702096.0
311,2541,190000,14803,495.0,Attchd,2.0,1,Gd,GdWo,Y,Pave,Y,Average,Average,2818.0,2.0,1.0,1,7941124.0
312,2088,96000,7550,280.0,Detchd,1.0,0,No fireplace,MnPrv,P,Pave,N,Fair,Average,2313.0,2.0,0.0,1,5349969.0
313,527,241000,8125,438.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2642.0,3.0,0.0,1,6980164.0
314,1824,143900,13673,349.0,Attchd,1.0,1,TA,No fence,Y,Pave,Y,Average,Average,2836.0,1.0,1.0,1,8042896.0
315,2918,87550,1533,286.0,CarPort,1.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Average,1638.0,1.0,1.0,1,2683044.0
316,49,319900,7658,576.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Excellent,Average,3504.0,3.0,0.0,1,12278016.0
317,2332,356383,12292,675.0,BuiltIn,3.0,1,Gd,No fence,Y,Pave,Y,Excellent,Average,3567.0,2.0,1.0,1,12723489.0
318,826,239000,11923,702.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Excellent,Average,3600.0,2.0,0.0,1,12960000.0
319,1108,287500,10010,783.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3277.0,3.0,1.0,1,10738729.0
320,2041,128500,12358,660.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1574.0,1.0,1.0,1,2477476.0
321,57,185088,8577,433.0,BuiltIn,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2580.0,2.0,1.0,1,6656400.0
322,520,229800,8640,625.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2804.0,2.0,0.0,1,7862416.0
323,2305,124500,10447,288.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1751.0,1.0,1.0,1,3066001.0
324,2533,142000,9600,504.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2102.0,2.0,0.0,1,4418404.0
325,2852,149000,4899,216.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2265.0,1.0,0.0,1,5130225.0
326,1198,135000,9246,506.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,3312.0,2.0,0.0,1,10969344.0
327,1681,128000,4928,440.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Average,2036.0,2.0,0.0,1,4145296.0
328,1773,430000,12692,546.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,6428.0,4.0,0.0,1,41319184.0
329,1825,145000,7476,686.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2080.0,2.0,1.0,1,4326400.0
330,2208,139000,5362,552.0,Detchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Good,1911.0,2.0,0.0,1,3651921.0
331,1646,178000,12090,477.0,BuiltIn,2.0,1,TA,No fence,Y,Pave,Y,Average,Good,2453.0,3.0,1.0,1,6017209.0
332,1060,460000,12539,1150.0,BuiltIn,4.0,1,Ex,No fence,Y,Pave,Y,Excellent,Average,4410.0,3.0,1.0,1,19448100.0
333,748,214500,11888,441.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,N,Average,Good,2978.0,2.0,0.0,1,8868484.0
334,2846,160000,7082,0.0,No Garage,0.0,0,No fireplace,No fence,N,Pave,Y,Average,Good,2614.0,2.0,0.0,1,6832996.0
335,493,214000,8755,390.0,BuiltIn,2.0,1,TA,GdPrv,Y,Pave,Y,Good,Average,3052.0,3.0,1.0,1,9314704.0
336,694,128900,4080,162.0,Detchd,1.0,0,No fireplace,No fence,P,Pave,Y,Average,Good,2279.0,1.0,0.0,1,5193841.0
337,2283,168000,32463,1356.0,2Types,4.0,1,TA,No fence,Y,Pave,Y,Fair,Fair,2871.0,2.0,0.0,1,8242641.0
338,1800,310013,12217,880.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2835.0,3.0,1.0,1,8037225.0
339,1632,170000,3696,461.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2162.0,1.0,1.0,1,4674244.0
340,2624,133700,7560,286.0,Attchd,1.0,0,No fireplace,GdWo,Y,Pave,Y,Average,Average,2080.0,1.0,0.0,1,4326400.0
341,2197,165000,10592,180.0,Detchd,1.0,2,TA,No fence,Y,Pave,Y,Average,Good,2104.0,1.0,1.0,1,4426816.0
342,1045,89500,1680,264.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Fair,1470.0,1.0,1.0,1,2160900.0
343,2549,140000,10382,264.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,1683.0,2.0,0.0,1,2832489.0
344,2829,134000,2522,380.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2679.0,2.0,0.0,1,7177041.0
345,2480,248500,9370,462.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2567.0,3.0,1.0,1,6589489.0
346,2724,145000,10246,364.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Excellent,1608.0,1.0,1.0,1,2585664.0
347,2352,179900,11475,434.0,Attchd,2.0,1,TA,MnPrv,Y,Pave,Y,Average,Good,2265.0,3.0,1.0,1,5130225.0
348,1783,147000,9986,895.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3590.0,2.0,0.0,1,12888100.0
349,338,136000,10475,576.0,Detchd,2.0,0,No fireplace,GdWo,Y,Pave,Y,Average,Average,1898.0,1.0,1.0,1,3602404.0
350,196,128000,6000,576.0,Detchd,2.0,2,Gd,No fence,Y,Pave,Y,Average,Good,1768.0,1.0,2.0,1,3125824.0
351,762,88750,4280,220.0,CarPort,1.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Excellent,1264.0,1.0,1.0,1,1597696.0
352,151,122500,10895,305.0,Attchd,1.0,0,No fireplace,GdWo,Y,Pave,Y,Average,Good,1944.0,1.0,0.0,1,3779136.0
353,158,97500,17503,330.0,Attchd,1.0,1,Gd,No fence,Y,Pave,Y,Average,Average,2370.0,1.0,1.0,1,5616900.0
354,2572,135000,9723,430.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2016.0,1.0,0.0,1,4064256.0
355,1686,314813,11694,774.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Excellent,Average,3650.0,2.0,0.0,1,13322500.0
356,943,85000,8470,0.0,No Garage,0.0,0,No fireplace,MnPrv,N,Pave,N,Fair,Poor,2026.0,1.0,0.0,1,4104676.0
357,735,134900,6000,624.0,Detchd,2.0,0,No fireplace,No fence,N,Pave,Y,Average,Excellent,1874.0,1.0,0.0,1,3511876.0
358,2741,137000,10519,288.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2114.0,1.0,1.0,1,4468996.0
359,1106,350000,10437,839.0,Attchd,3.0,1,TA,No fence,Y,Pave,Y,Good,Good,4222.0,3.0,1.0,1,17825284.0
360,2375,145000,7514,300.0,Attchd,1.0,1,TA,No fence,Y,Pave,Y,Average,Good,2330.0,2.0,0.0,1,5428900.0
361,1701,418000,13654,814.0,BuiltIn,3.0,1,Ex,No fence,Y,Pave,Y,Excellent,Average,4462.0,2.0,1.0,1,19909444.0
362,2657,64000,5747,250.0,Detchd,1.0,0,No fireplace,No fence,N,Pave,Y,Fair,Fair,1638.0,1.0,0.0,1,2683044.0
363,907,159434,4500,281.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2313.0,1.0,0.0,1,5349969.0
364,1777,260261,11830,852.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3084.0,3.0,0.0,1,9511056.0
365,164,166000,8520,720.0,Detchd,2.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Fair,2295.0,2.0,0.0,1,5267025.0
366,1973,130000,6760,288.0,Attchd,1.0,1,Po,No fence,Y,Pave,Y,Average,Average,1832.0,2.0,0.0,1,3356224.0
367,2857,112000,6191,240.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,N,Average,Fair,2112.0,1.0,0.0,1,4460544.0
368,1208,155000,8700,525.0,Attchd,2.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,2248.0,3.0,0.0,1,5053504.0
369,319,269500,12003,680.0,BuiltIn,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2742.0,2.0,1.0,1,7518564.0
370,2567,172000,12700,441.0,Attchd,2.0,2,Gd,No fence,Y,Pave,Y,Average,Average,2492.0,2.0,0.0,1,6210064.0
371,2222,219500,13125,240.0,Attchd,1.0,2,Gd,No fence,Y,Pave,Y,Good,Good,2540.0,1.0,1.0,1,6451600.0
372,2493,133500,8638,484.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1850.0,2.0,0.0,1,3422500.0
373,1757,170000,9967,400.0,BuiltIn,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,1814.0,2.0,1.0,1,3290596.0
374,184,150000,9600,288.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,N,Good,Excellent,2496.0,2.0,0.0,1,6230016.0
375,1248,130000,12774,400.0,Detchd,2.0,0,No fireplace,GdWo,Y,Pave,N,Average,Average,1934.0,1.0,0.0,1,3740356.0
376,2574,143000,8163,796.0,Attchd,1.0,1,TA,No fence,Y,Pave,Y,Average,Good,2288.0,2.0,0.0,1,5234944.0
377,1215,140000,9900,451.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2228.0,2.0,0.0,1,4963984.0
378,1614,244000,13651,516.0,Attchd,2.0,2,Gd,No fence,Y,Pave,Y,Good,Good,4446.0,3.0,0.0,1,19766916.0
379,2039,101000,7200,288.0,Detchd,1.0,0,No fireplace,No fence,N,Pave,N,Average,Good,1641.0,1.0,0.0,1,2692881.0
380,2669,125000,9750,624.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,1920.0,1.0,0.0,1,3686400.0
381,1005,183000,11184,460.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Average,2565.0,2.0,1.0,1,6579225.0
382,753,104000,5520,0.0,No Garage,0.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,2613.0,1.0,0.0,1,6827769.0
